PERIOD_START_TIME,SECTOR,REGION,RRC_SETUP_SR_ALL,RAB_EST_SR_CS,W2G_IRAT/IF_HO_SR,DROP_CALL_RATE,IF_HOSR,RAB_DROP_RATE_HSDPA,RAB_DROP_RATE_EUL,AVERAGE_UL_RSSI_DBM,RAB_SETUP_SUCC_RATE_PS,EUL_MAC_USER_THR_KBPS,HSDPA_MAC_HS_USER_THR_NET,PAGING_INTENSITY(PPS/CELL),3G_LOAD
2/27/2021,UE1941XC,R8,99.7804,100,87.5,0.1918,89.6341,0.2416,0.2267,-100.3267,99.9469,332.911095,2057.360498,0,1357.70122455625
2/27/2021,UE2236XC,R8,99.8682,100,100,0.0683,94.9541,0.0656,0.0605,-100.19,99.9004,376.454953,2381.651197,0,1697.514672363
2/27/2021,UE5300XB,R7,99.8628,99.9713,88.8889,0.049,80.2239,0.113,0.1045,-99.87,99.9467,394.14791,2388.372916,0,1100.941712622
2/27/2021,UE5449XB,R7,99.7642,99.9727,91.3043,0.2238,63.6678,0.2909,0.2767,-97.515,99.8836,273.301247,2429.95765,0,788.8607913486
2/27/2021,UE5449XC,R7,99.8469,99.9453,100,0.2493,75.2547,0.7839,0.7195,-95.88,99.9029,198.62195,1601.699641,0,1332.84440512546
2/27/2021,UE5551XB,R7,99.7962,100,100,0.0595,91.2409,0.0871,0.0749,-101.7867,99.9452,351.014906,1980.858965,0,1340.7817051322
2/27/2021,UE6129XC,R8,99.8803,99.9533,89.4737,0.5251,60,0.3752,0.421,-98.735,99.8844,276.175479,1513.393413,0,598.1734429119
2/27/2021,UH0028XA,R1,99.7953,99.9517,83.3333,0.0648,92.7419,0.417,0.3823,-104.59,99.892,440.233979,2690.87767,0,336.0788285981
2/27/2021,UH1062XB,R1,99.6888,100,100,0.1699,100,0.0577,0.0523,-106.5667,99.8241,795.956227,4561.559293,0,151.4231847232
2/27/2021,UE1932XB,R3,98.9129,100,100,0.255,91.0256,0.296,0.2409,-105.5925,99.5848,353.870582,3335.524338,0,392.37050508005
2/27/2021,UE2252XC,R8,99.5591,99.9569,95.2381,0.5212,83.7621,0.4486,0.408,-97.41,99.8842,293.420983,1831.714752,0,1112.00325468682
2/27/2021,UE2336XB,R7,99.6212,99.9732,100,0.0551,98.2314,0.2782,0.255,-103.21,90.8118,429.882046,3297.717805,0,763.4186504482
2/27/2021,UE5151XA,R7,99.5267,99.9558,100,0.2185,88.4422,0.1371,0.1277,-102.8867,99.899,467.874034,2626.931039,0,433.8378495202
2/27/2021,UE5283XC,R7,99.8142,99.9452,100,0.1755,79.0634,0.1541,0.1444,-100.8633,99.9513,417.21651,2800.016054,0,857.0088352338
2/27/2021,UH0034XA,R1,99.9608,100,100,0,100,0.0349,0.0356,-107.03,100,517.102148,2807.662655,0,103.93634882525
2/27/2021,UH1069XA,R1,99.8747,100,100,0.1375,100,0.0769,0.0747,-105.8575,99.9254,582.445527,3270.016224,0,266.633271960725
2/27/2021,UE1932XC,R3,99.7037,100,100,0.8696,100,0.4418,0.3397,-106.1325,99.7618,299.803807,3181.978388,0,129.688644840488
2/27/2021,UE1942XB,R8,99.2416,100,75,0.2403,80.7692,0.2712,0.2534,-104.03,99.9221,319.771182,2183.76848,0,400.2455226995
2/27/2021,UE2296XB,R7,99.7365,99.9811,100,0.0412,97.0696,0.0451,0.0425,-103.1167,99.9679,500.715899,3633.76826,0,1022.5283470637
2/27/2021,UE5450XC,R7,99.6074,99.9106,100,0.1091,88.046,0.171,0.1539,-101.97,99.9098,341.927719,1430.891294,0,1121.7751536473
2/27/2021,UH1021XB,R8,99.8425,100,100,0.1995,94.0653,0.1182,0.1178,-104.085,99.8733,428.707235,2469.960091,0,352.156618153
2/27/2021,UH1072XA,R1,99.9069,99.9919,100,0.1215,100,0.073,0.0641,-105.96,99.9288,565.843182,3611.477728,0,1230.55395189425
2/27/2021,UE2142XA,R8,99.7787,99.9861,96.4286,0.1633,93.4243,0.331,0.2904,-100.6033,99.883,377.667571,2172.995905,0,1031.46865423824
2/27/2021,UE5009XA,R7,99.9115,99.9869,100,0.0729,86.7257,0.0425,0.0374,-103.8133,99.9123,564.505818,3602.058694,0,745.4313217892
2/27/2021,UE5151XC,R7,99.3505,99.8533,88.8889,0.2418,84.3575,0.207,0.1728,-105.3867,99.9782,484.230902,2004.315152,0,394.7884578371
2/27/2021,UE5284XB,R7,99.5646,99.9183,100,0.0958,98,0.1361,0.1173,-98.18,99.9425,365.468329,1787.359672,0,2058.5234956543
2/27/2021,UE5319XA,R7,99.433,99.9878,100,0.0722,74.359,0.2046,0.1763,-100.4267,99.9381,355.275081,1443.814988,0,1204.8257167234
2/27/2021,UH0036XA,R1,99.8247,100,100,0.0535,90.9091,0.064,0.0643,-105.945,99.9399,681.2796,2469.806095,0,196.6017985207
2/27/2021,UB0808ZB,R7,98.5616,99.8919,100,0.2604,94.7735,0.4063,0.3202,-99.62,99.9068,435.080146,5313.601379,0,82.2162161264
2/27/2021,UE2238XA,R7,99.6789,99.9743,93.3333,0.0646,91.8919,0.0929,0.0835,-102.3833,99.7898,494.791711,3726.963775,0,573.4480651547
2/27/2021,UE5301XC,R7,99.5997,99.97,100,0.251,80.8511,0.165,0.1542,-101.5667,99.5717,396.716232,2256.364335,0,988.2048426364
2/27/2021,UE5455XB,R7,99.8443,99.91,100,0.1258,94.2857,0.1484,0.1454,-103.33,99.9724,449.035393,2615.689642,0,343.2532492495
2/27/2021,UE5467XA,R7,99.7017,99.9612,82.7586,0.158,78.2895,0.2115,0.1952,-98.0067,99.9116,229.845295,1625.934391,0,1995.9002990552
2/27/2021,UH0001ZB,R8,99.9125,100,100,0,90.625,0.0564,0.0788,-103.97,100,658.13002,1459.925597,0,50.4330735445
2/27/2021,UH0017XA,R1,99.6165,100,79.1045,0,85.7143,0.4678,0.4103,-105.26,99.8212,398.715909,1790.811418,0,189.945295465587
2/27/2021,UH1078XB,R1,99.4701,100,99.2857,0.1882,100,0.1215,0.0988,-105.37,99.8927,400.045298,1887.461845,0,615.270733081325
2/27/2021,UH1078XC,R1,99.8495,99.9825,99.005,0.059,100,0.0618,0.051,-102.1033,99.8758,380.938716,1939.741819,0,1156.30007896654
2/27/2021,UH1081XC,R1,99.9093,100,0,0,,0.0182,0.0157,-106.32,100,577.949231,3752.060918,0,300.4616800732
2/27/2021,UH1084XB,R1,98.8854,99.96,100,0.2098,100,0.3465,0.2733,-106.2233,99.7111,516.422134,1788.685891,0,320.7678991587
2/27/2021,UE1938XB,R8,99.7553,100,100,0.0611,87.0466,0.2772,0.2708,-99.02,99.9133,305.482546,1547.336711,0,1271.6298993318
2/27/2021,UE2300XC,R7,98.8514,99.8519,100,0.3842,91.6667,0.2368,0.2248,-104.7333,99.9406,343.345453,1983.461143,0,479.3827527907
2/27/2021,UE2325XA,R7,99.6198,99.9502,95.2381,0.0858,85.1041,0.146,0.1423,-99.9233,99.9712,384.967655,2452.428003,0,1330.61266381501
2/27/2021,UE5290XC,R7,99.6701,99.9473,100,0.0539,97.4277,0.1129,0.1047,-101.6167,99.9443,663.674333,2179.184083,0,739.079562782
2/27/2021,UE5321XA,R7,99.6099,99.9295,100,0.0568,86.3636,0.1527,0.1342,-100.3533,99.9534,432.075824,2106.149307,0,1105.7464356558
2/27/2021,UE5592XA,R7,99.544,99.9803,100,0.0779,93.122,0.1689,0.1574,-98.73,99.8944,281.947139,1790.559971,0,2256.95846633353
2/27/2021,UH0018XA,R1,99.8384,100,100,0,,0,0,-107.335,100,723.183098,3874.543118,0,27.5914265914375
2/27/2021,UH0037XB,R1,99.5143,100,84.4828,0.0873,93.3815,0.5652,0.4979,-104.07,99.8115,299.228424,1657.803856,0,673.807028018425
2/27/2021,UH1041XA,R1,99.8001,99.988,98.6175,0.0338,94.0594,0.0853,0.0733,-103.1533,99.9547,422.949447,1386.212301,0,856.281767978025
2/27/2021,UB0379ZA,R7,99.4456,100,100,1.6241,,2.0191,1.3173,-106.54,99.8405,507.77314,3796.992946,0,44.1540643769
2/27/2021,UE2143XC,R8,99.8938,99.993,85.7143,0.1039,88.6,0.235,0.2267,-99.36,99.8321,388.299702,2039.025706,0,1659.354838595
2/27/2021,UE2282XB,R7,99.7918,100,100,0,97.6048,0.2307,0.2227,-104.72,100,423.356938,2446.066921,0,227.1042244019
2/27/2021,UE5459XA,R7,99.7019,99.9917,66.6667,0.1325,96.405,0.0943,0.0911,-99.11,99.8407,353.410998,2802.935117,0,1494.7368490518
2/27/2021,UE5558XB,R7,98.6973,99.9897,93.3333,0.1127,98.6034,0.0427,0.0412,-100.8133,99.9858,401.079923,2377.782804,0,1167.2434762701
2/27/2021,UE1939XB,R8,99.8235,99.9935,90.9091,0.086,82.659,0.1647,0.1573,-99.7433,99.9077,334.48399,1782.181311,0,1598.0597769285
2/27/2021,UE2267XA,R8,99.7454,99.9655,100,0.2086,92.4786,0.2089,0.1927,-100.3667,99.8014,393.518499,2816.373285,0,790.7432595459
2/27/2021,UE5440XB,R7,99.2446,99.9363,75,0.751,87.8125,0.3633,0.3141,-97.5225,99.8467,450.191033,3033.080348,0,424.5894535238
2/27/2021,UE1939XC,R8,99.5197,100,69.2308,0.2582,52.7454,0.3042,0.2857,-99.7067,99.787,336.745733,1227.748849,0,1272.6004589015
2/27/2021,UE2282XD,R7,99.768,100,100,0.0697,85.2792,0.1422,0.1296,-104.8467,99.7502,496.778305,2312.787412,0,256.7729871957
2/27/2021,UE5088XA,R7,99.8095,99.9855,100,0.1686,95.8333,0.1691,0.152,-100.1767,99.9168,457.749127,2676.573121,0,917.0866344089
2/27/2021,UE5345XD,R7,99.3772,99.9294,100,0.3673,87.8788,0.4109,0.3663,-100.28,99.619,345.07245,1297.794173,0,1291.5839432165
2/27/2021,UH1883XF,R8,99.2344,100,100,0,98.7234,0.0164,0.0196,-104.82,98.4934,480.362559,2205.292135,0,136.305400097463
2/27/2021,UH1884XA,R8,99.8224,99.9635,87.5,0.1756,97.9964,0.1098,0.1049,-102.9467,99.8852,301.889446,1207.59489,0,1354.68719570673
2/27/2021,UH1889XA,R1,99.4905,99.9892,96.5035,0.0762,31.25,0.2744,0.2248,-99.86,99.8464,355.372089,2065.795547,0,945.06992964035
2/27/2021,UH1983XB,R1,99.1566,99.9724,97.619,0.0739,97.7273,0.1273,0.1019,-104.85,99.9188,401.490589,2568.864102,0,776.839993033513
2/27/2021,UH1918XC,R1,99.534,100,100,0.2168,80,0.1035,0.0669,-106.4975,99.8621,412.26022,2065.266694,0,187.028407438
2/27/2021,UH2071XA,R1,99.8092,100,100,0,,0.1218,0.1235,-107.8833,100,415.465689,3539.518189,0,8.0560138786
2/27/2021,UH2003XC,R1,99.7231,100,100,0.0516,100,0.0823,0.067,-106.13,99.9586,572.806381,3644.739037,0,305.5491078488
2/27/2021,UH2137XA,R8,99.5755,100,100,0.0728,88,0.1064,0.0885,-102.83,99.8311,418.953435,2133.080719,0,600.637737223
2/27/2021,UH2138XC,R8,99.8364,99.9823,87.5,0.1373,96.2536,0.0825,0.0875,-103.7567,99.9874,393.121075,2068.299538,0,634.3544303978
2/27/2021,UH2139XC,R8,99.8385,100,100,0.0914,98.9899,0.1361,0.1082,-104.11,99.918,425.001738,1354.247562,0,518.9392309148
2/27/2021,UH2140XB,R8,99.857,99.9637,92.1569,0.2171,91.5167,0.3373,0.4529,-99.285,99.7891,256.379831,1817.50174,0,820.009653277275
2/27/2021,UH2141XC,R8,99.7896,99.9874,100,0.1411,97.1014,0.1227,0.1063,-103.3933,99.8985,414.2282,1416.305691,0,910.7764497269
2/27/2021,UH2142XB,R8,99.6531,99.91,100,0.1025,97.8378,0.1483,0.1544,-101.6733,99.8328,305.871283,1411.613555,0,633.137655589063
2/27/2021,UH1820XB,R1,99.9103,100,93.9024,0.0988,91.6667,0.0496,0.0401,-105.2,100,458.095468,3674.590397,0,278.9540002915
2/27/2021,UH1890XD,R1,99.5532,100,100,0.0664,90.9091,0.2198,0.1719,-102.3267,99.7939,482.328741,2537.499265,0,666.7943800532
2/27/2021,UH1998XC,R1,99.4505,99.9714,100,0.1182,100,0.1131,0.095,-105.5667,99.8276,380.166263,1657.586688,0,413.916297873913
2/27/2021,UH2007XB,R1,99.9239,100,94.7826,0.0354,91.3043,0.0937,0.0794,-104.5425,99.9371,418.533082,2492.805836,0,929.476668925263
2/27/2021,UH1882XA,R8,99.8703,100,100,0.0581,95.8217,0.0751,0.0592,-103.73,99.8174,412.414614,1538.506594,0,1064.4241599291
2/27/2021,UH1811XA,R1,99.7161,100,100,0.1451,,0.1102,0.0888,-106.9633,99.9511,580.143592,4237.465908,0,150.162563126063
2/27/2021,UH1882XB,R8,99.5908,100,100,0.0831,96.0417,0.0918,0.0811,-104.5167,99.7485,411.085373,2287.077731,0,589.8685796233
2/27/2021,UH1875XC,R8,99.8571,100,100,0.0432,96.4286,0.0443,0.0442,-103.7133,99.906,462.495906,1774.601806,0,610.2949370341
2/27/2021,UH1762XA,R8,99.9577,100,100,0.4098,,0.156,0.2301,-107.85,99.9206,354.142798,3441.389801,0,80.5481468185
2/27/2021,UN4603XB,R1,99.3501,99.9349,97.9167,0,90.2439,0.1441,0.0961,-105.2833,99.6368,476.633712,1657.810924,0,357.6854026999
2/27/2021,UN4603XC,R1,99.3668,99.8517,94.9495,0.1282,88.8889,0.2904,0.1895,-105.69,99.3614,394.967873,1313.842918,0,399.678757046563
2/27/2021,UN4604XC,R1,99.4477,100,100,0.0643,97.9798,0.1434,0.1137,-104.2933,99.8234,405.835653,1994.634248,0,798.90204120395
2/27/2021,UN4606XA,R1,99.0166,100,87.5,0,95.9184,0.5261,0.4066,-106.1667,99.5969,273.28234,1489.632919,0,176.814121156687
2/27/2021,UN4609XD,R1,99.2513,100,95.8333,0.138,95.3846,0.2049,0.1506,-105.0467,99.7655,424.521124,1820.240614,0,348.8118182892
2/27/2021,UN4612XC,R3,99.7793,99.8616,100,0.1607,100,0.5446,0.3626,-107.51,99.2456,401.605206,3027.9565,0,430.3809818966
2/27/2021,UN4615XB,R3,99.8153,100,100,0,100,0.0283,0.0312,-106.72,100,368.830485,2977.930948,0,28.8016564188
2/27/2021,UN4627XC,R3,99.8302,99.9664,91.3043,0,97.2973,0.09,0.0788,-101.36,99.8999,436.377732,2780.176527,0,664.3564503716
2/27/2021,UN4662XC,R3,99.8604,99.9143,84.6154,0,100,0.0323,0.0239,-104.7733,99.9406,634.683606,4421.627078,0,453.1532008213
2/27/2021,UN4665XB,R3,99.607,99.9674,95.9839,0.3329,55.1402,0.3396,0.329,-101.4333,99.8313,385.876526,1488.298985,0,1153.32929381801
2/27/2021,UN4420XA,R3,99.8904,99.8474,95.5556,0.0651,96.9325,0.0685,0.06,-104.3767,99.8002,408.129031,2767.489915,0,660.6136382667
2/27/2021,UN4454XC,R3,99.4785,99.9322,99.2126,0.2313,55.102,0.1174,0.1306,-97.6,99.8799,341.788378,1110.33586,0,1706.57677385486
2/27/2021,UN4508XB,R1,99.3777,99.9491,98.2609,0.1988,95.1613,0.1343,0.0921,-104.3033,99.6098,388.119534,2133.180959,0,975.6281050591
2/27/2021,UN4602XA,R3,99.8445,100,100,0.056,98.8732,0.0925,0.0726,-103.65,99.8822,299.768238,1698.573705,0,570.7476307493
2/27/2021,UN4662XE,R3,99.8437,100,100,0,,0.0378,0.0444,-105.96,99.4326,503.361496,3658.312006,0,72.7677419283
2/27/2021,UN4662XG,R3,99.6965,100,100,0.2268,,0.0408,0.0342,-105.58,99.8099,633.405699,3502.151584,0,70.3552602447
2/27/2021,UN4413XC,R3,99.9031,99.987,100,0.035,82.3529,0.083,0.0653,-103.96,99.8822,422.724555,2605.774068,0,877.2250406552
2/27/2021,UN4438XB,R8,99.6551,100,92.8571,0.1952,87.976,0.0985,0.0912,-102.95,99.9013,453.595401,2192.724134,0,803.7055864315
2/27/2021,UN4483XA,R8,99.9234,99.3548,75,5.4878,91.5493,1.0307,1.0255,-104.8667,98.9198,361.002264,2344.183968,0,38.8477238209
2/27/2021,UN4606XD,R1,99.6489,99.9302,87.7551,0.1805,89.4366,0.291,0.2429,-104.97,99.6333,402.834587,1927.383171,0,709.778703882525
2/27/2021,UN4610XC,R1,99.6863,99.9713,95.2381,0.109,99.0698,0.0607,0.0484,-104.6467,99.8316,424.309371,2304.644319,0,940.456641027125
2/27/2021,UN4638XB,R3,99.7635,99.9677,93.1818,0.148,94.1176,0.1778,0.1403,-102.6033,99.8731,451.292507,2730.997035,0,1054.48930965363
2/27/2021,UN4666XB,R3,99.5698,99.946,95.5224,0.0254,72.4138,0.1547,0.1542,-103.1733,99.9057,387.426718,2517.763518,0,1272.91165461135
2/27/2021,UN4735XC,R3,99.6831,99.9761,100,0.139,98.75,0.54,0.3728,-106.7175,98.9844,484.359396,2608.966004,0,795.476882536088
2/27/2021,UN4413XD,R3,99.7752,99.966,98.4127,0.099,92.2222,0.1472,,-103.2,99.8659,,1798.81095,0,1136.6884924889
2/27/2021,UN4433XA,R3,99.1944,99.5516,100,0,,0.3462,0.3139,-106.895,99.3363,559.307058,2807.450738,0,45.6258660763
2/27/2021,UN4466XC,R3,99.6755,99.9747,96.5251,0.1629,58.9286,0.3634,0.4056,-99.04,99.8752,,,0,2073.97969911892
2/27/2021,UN4540XC,R3,99.7877,99.9841,100,0.2194,100,0.0796,0.0744,-103.4933,100,607.552691,3158.661653,0,633.040300573175
2/27/2021,UN4567XA,R1,99.7768,100,100,0,87.7551,0.0515,0.052,-105.4767,99.9555,439.853595,2817.118547,0,284.5410481324
2/27/2021,UN4595XD,R1,99.8233,99.9649,93.3333,0.0467,100,0.0809,0.0794,-104.3233,99.8291,530.623246,2458.506023,0,289.9690204122
2/27/2021,UN4608XD,R3,99.7022,99.9583,100,0.1577,99.0654,0.1108,0.0625,-102.76,99.8798,330.040184,1966.008521,0,1827.90340228176
2/27/2021,UN4611XA,R3,99.6823,99.9334,95.5056,0.1955,91.8367,0.2109,0.1805,-103.39,99.8437,379.160342,1108.414274,0,794.8600767331
2/27/2021,UN4618XD,R3,99.8818,100,90.9091,0.0308,100,0.098,0.0839,-103.02,99.988,438.707319,1947.428639,0,576.5318298818
2/27/2021,UN4656XB,R3,99.6454,99.9872,96.4377,0.1405,54.1667,0.3841,0.4016,-99.1633,99.9094,299.588349,1531.946831,0,2124.91832794448
2/27/2021,UN4673XC,R3,99.1005,99.8819,87.8788,0.6272,25,0.2294,0.1626,-106.08,99.5443,530.515045,2181.945127,0,184.700820143
2/27/2021,UN4679XF,R1,99.8594,100,100,0,91.5493,0.0653,0.0474,-104.76,100,401.265945,2359.81291,0,141.526349203
2/27/2021,UN4421XB,R3,99.921,99.9625,100,0.1981,100,0.0172,0.0172,-105.6867,99.9812,657.379568,4993.411784,0,373.249101981225
2/27/2021,UN4438XD,R8,99.3921,99.9751,94.9367,0.2211,68.997,0.1357,0.1191,-101.2,99.8657,401.760068,1298.510752,0,1446.3481104198
2/27/2021,UN4446XB,R1,99.9593,99.8858,100,0,98.8372,0.0214,0.0214,-105.66,100,468.464838,3405.517351,0,242.963617029
2/27/2021,UN4451XB,R3,99.771,99.9825,100,0.0531,100,0.0748,0.067,-105.9533,99.9041,587.212989,1782.329141,0,595.944651171025
2/27/2021,UN4467XA,R3,99.908,99.9945,100,0.0669,100,0.1055,0.0888,-101.6467,99.9057,343.016975,1877.357865,0,1895.48559121209
2/27/2021,UN4514XA,R1,99.0526,99.9214,94.9153,0.1329,92.446,0.1588,0.1044,-105.5333,99.8169,392.989967,2342.569805,0,761.1587249538
2/27/2021,UN4559XC,R8,99.5814,100,75,1.3781,88.2353,0.627,0.6659,-106.375,99.8892,518.798413,3425.930023,0,220.4854366801
2/27/2021,UN4567XB,R1,99.3114,99.9738,100,0.0396,95.2381,0.0603,0.0501,-105.39,99.891,490.116153,2899.510245,0,391.827048956275
2/27/2021,UN4605XC,R8,99.8013,100,100,1.2295,91.6667,0.6577,0.6762,-107.165,99.6644,566.631305,5186.829515,0,36.423475626
2/27/2021,UN4613XC,R3,98.7383,99.871,100,0.9006,79.4118,1.1998,0.8832,-106.9667,98.5456,337.945419,1748.54159,0,350.0951815696
2/27/2021,UN4518XB,R1,99.4084,100,100,0,100,0.2093,0.0885,-106.5767,100,504.664392,3309.417691,0,68.5535785132
2/27/2021,UN4518XC,R1,99.704,100,100,0.0365,96.4286,0.0719,0.0623,-106.4933,99.811,411.345959,2032.357131,0,347.5793836378
2/27/2021,UN4530XD,R3,99.727,100,75,0.0625,84.6154,0.0482,0.0408,-104.4075,99.8961,570.68029,3814.625849,0,343.5237279359
2/27/2021,UN4535XC,R3,99.7053,99.9909,100,0.026,93.617,0.1125,0.1035,-103.6,99.8502,517.38533,2870.7413,0,894.970433563688
2/27/2021,UN4542XA,R3,99.6072,99.9353,100,0.2171,89.1892,0.1293,0.1125,-103.06,99.876,437.348771,2549.842967,0,582.1725346564
2/27/2021,UN4428XB,R8,99.9404,100,100,0,92.1053,0.2349,0.2199,-107.6267,99.6554,573.255034,3401.625718,0,36.9159054987625
2/27/2021,UN4477XC,R3,99.8464,99.9668,100,0.118,91.6667,0.1092,0.086,-104.5667,99.9404,466.040619,3285.733286,0,667.0675497203
2/27/2021,UN4522XE,R3,99.9531,100,100,0.1071,100,0.095,0.078,-105.67,99.7363,419.241798,2938.700893,0,129.2584330934
2/27/2021,UN4551XB,R8,99.841,99.9752,95,0.0345,94.856,0.1722,0.1787,-103.5367,99.8323,432.196695,2313.737322,0,480.51355901705
2/27/2021,UN4567XE,R1,99.9221,100,100,0,90.7407,0.049,0.0493,-106.77,99.8695,465.640443,3384.284419,0,110.7656589208
2/27/2021,UN4580XA,R1,99.6982,99.9622,100,0.1751,83.8235,0.1482,0.1204,-106.46,99.8968,398.025501,2248.472148,0,534.003334287925
2/27/2021,UN4611XD,R3,99.7479,100,95.7143,0.1677,84.6154,0.0914,0.0626,-104.17,99.8854,478.578256,1807.787679,0,866.82662913705
2/27/2021,UN4660XE,R3,99.9165,100,100,0.2336,100,0.0274,0.0325,-107,100,604.469278,3272.257974,0,52.0023308049
2/27/2021,UN4692XC,R1,94.4885,100,100,0.0612,93.9024,0.3849,0.3178,-104.235,98.5397,467.390924,2609.735192,0,241.871614631562
2/27/2021,UN4692XD,R1,99.5583,100,100,0,97.8836,0.085,0.0814,-105.6275,99.7519,433.479037,2771.884856,0,202.8933849065
2/27/2021,UN4694XB,R1,99.9651,100,100,0,100,0.0668,0.0683,-106.5375,100,536.988184,4068.927492,0,130.7171989866
2/27/2021,UN4415XC,R3,99.7792,100,100,0,100,0.117,0.0809,-107.005,99.681,516.218445,3706.761697,0,99.3530053865
2/27/2021,UN4428XC,R8,99.2326,100,100,0.1626,94.4954,0.3017,0.2741,-107.2133,99.591,438.42276,3019.155883,0,99.6623866238
2/27/2021,UN4452XA,R3,99.0937,99.9852,100,0.3924,88.3721,0.6905,0.5983,-101.0367,99.2926,399.541655,3782.484988,0,683.0826700423
2/27/2021,UN4509XD,R1,99.3577,99.9112,93.2203,0.3332,93.4375,0.1914,0.1231,-102.4267,99.6206,325.095582,1503.59795,0,873.238871762363
2/27/2021,UN4514XD,R1,99.3819,99.9034,95.614,0.1579,96.3964,0.1677,0.1335,-105.6633,99.5784,381.778422,1816.94489,0,700.724779916863
2/27/2021,UN4531XA,R3,99.8567,99.9854,100,0.1157,95.9893,0.2841,0.2245,-104.635,99.7663,362.269626,2744.100914,0,821.8017643344
2/27/2021,UN4560XC,R1,99.56,99.9395,100,0,91.5663,0.0544,0.0496,-104.6733,99.962,498.098268,3292.844509,0,454.469010405963
2/27/2021,UN4564XB,R1,99.8031,99.9874,62.5,0.0375,92.7171,0.0985,0.0827,-103.7967,99.9395,457.419653,2507.231737,0,815.707916383013
2/27/2021,UN4580XB,R1,99.7268,100,66.6667,0.2284,100,0.131,0.0812,-105.7333,99.7962,560.136577,2934.145082,0,361.7721999658
2/27/2021,UN4614XC,R3,99.5384,99.9905,100,0.0865,96.6102,0.1386,0.115,-105.3933,99.7675,410.73919,3731.204805,0,945.630328819225
2/27/2021,UN4657XC,R3,98.6222,100,96.1538,0.0279,100,0.0914,0.0932,-103.89,99.888,420.019859,3328.251256,0,614.0519820213
2/27/2021,UN4691XB,R1,99.8287,100,100,0.1667,94.1606,0.1085,0.0938,-102.3767,99.9546,397.423928,2941.267393,0,683.432548747725
2/27/2021,UN4692XB,R1,99.6162,99.9812,0,0.0296,91.0622,0.1976,0.1644,-104.5175,99.6354,319.979067,1680.966173,0,644.712418970375
2/27/2021,UN4695XB,R1,99.8526,99.9603,100,0,97.8571,0.0342,0.0344,-104.8867,99.8739,584.685951,5706.691276,0,579.1233977815
2/27/2021,UN4697XB,R1,99.5722,99.9774,100,0.0334,93.6364,0.0757,0.059,-105.09,99.8577,490.490219,2611.738312,0,524.6462706596
2/27/2021,UN4699XA,R1,99.5583,100,100,0.0854,,0.1703,0.1461,-105.58,99.8469,432.795038,2210.588999,0,386.2461790476
2/27/2021,UN4439XD,R8,99.7993,100,100,0,76.4706,0.0734,0.0679,-103.1933,99.9317,495.662571,3000.051054,0,587.0334677867
2/27/2021,UN4510XA,R1,99.726,100,66.6667,0.0804,89.2857,0.0512,0.0433,-103.47,99.8479,528.970447,3414.040726,0,619.688988171425
2/27/2021,UN4523XB,R3,99.5527,100,100,0.0823,100,0.0846,0.0635,-104.36,100,486.19177,2284.373711,0,452.8481606013
2/27/2021,UN4614XF,R3,99.827,100,100,0.1052,100,0.0508,0.0346,-105.47,100,435.40583,2467.237372,0,150.9060089238
2/27/2021,UN4693XG,R1,99.2658,100,100,0,96.8254,0.0784,0.0618,-106.83,99.7984,396.57221,1461.641989,0,120.5459664839
2/27/2021,UN4699XC,R1,99.9366,100,100,0,,0.0404,0.0357,-105.2,99.8442,562.419995,3659.460117,0,405.969625805288
2/27/2021,UN4707XC,R1,99.835,100,100,0,94.5946,0.0628,0.0637,-105.2567,99.8911,1045.046028,2653.532046,0,478.21007955565
2/27/2021,UN4422XB,R3,99.5179,100,100,0.1983,95.6522,0.1069,0.0935,-106.69,99.8807,514.457548,4553.290651,0,190.6165403081
2/27/2021,UN4520XA,R3,99.8068,99.9699,100,0.043,95.3271,0.0738,0.0607,-105.0325,99.8893,468.072013,3740.88797,0,351.494915799275
2/27/2021,UN4564XD,R1,99.715,99.9848,98.0132,0.1366,81.5891,0.13,0.093,-103.1667,99.8665,318.795446,1480.206917,0,1375.83246914651
2/27/2021,UN4712XE,R1,99.8698,99.8408,100,0.0832,97.3154,0.0791,0.0736,-105.35,100,452.214583,3746.055734,0,168.1792039648
2/27/2021,UN4713XC,R1,99.6093,100,100,0.0766,81.4815,0.0817,0.0736,-104.59,99.9414,431.298112,3700.872751,0,601.750809935275
2/27/2021,UN4714XC,R1,99.897,100,95,0.0249,95.5285,0.0335,0.0251,-104.96,99.9177,441.609553,2719.823071,0,722.3687520814
2/27/2021,UN4411XA,R3,99.5686,99.917,87.5,0.0934,92.3077,0.1976,0.1573,-103.4867,99.6976,425.249994,2247.752205,0,520.686501288263
2/27/2021,UN4417XB,R3,99.9017,99.9761,100,0.0678,100,0.1416,0.1197,-105.1467,99.9038,437.352682,2466.225029,0,431.6441669797
2/27/2021,UN4556XA,R8,99.9032,100,100,0.0623,98.3871,0.0429,0.049,-104.28,99.974,628.06503,4626.289147,0,268.6565940833
2/27/2021,UN4565XA,R1,99.527,99.9449,100,0.0467,93.9759,0.2013,0.1837,-103.6867,99.9024,382.840545,1865.139891,0,843.585726841038
2/27/2021,UN4569XA,R1,99.4079,99.9702,100,0.0862,96.2963,0.2249,0.2027,-104.9633,99.6724,381.945631,1567.443321,0,378.458854972
